ID,name,synonyms,category,matrix_unit,matrix_amount,components[0].name,components[0].amount,components[0].unit,components[1].name,components[1].amount,components[1].unit,components[2].name,components[2].amount,components[2].unit,components[3].name,components[3].amount,components[3].unit,components[4].name,components[4].amount,components[4].unit,components[5].name,components[5].amount,components[5].unit,components[6].name,components[6].amount,components[6].unit,components[7].name,components[7].amount,components[7].unit,components[8].name,components[8].amount,components[8].unit,components[9].name,components[9].amount,components[9].unit,components[10].name,components[10].amount,components[10].unit,components[11].name,components[11].amount,components[11].unit,components[12].name,components[12].amount,components[12].unit,components[13].name,components[13].amount,components[13].unit,components[14].name,components[14].amount,components[14].unit,components[15].name,components[15].amount,components[15].unit,components[16].name,components[16].amount,components[16].unit,components[17].name,components[17].amount,components[17].unit,components[18].name,components[18].amount,components[18].unit,components[19].name,components[19].amount,components[19].unit,components[20].name,components[20].amount,components[20].unit,components[21].name,components[21].amount,components[21].unit,components[22].name,components[22].amount,components[22].unit,components[23].name,components[23].amount,components[23].unit,components[24].name,components[24].amount,components[24].unit,components[25].name,components[25].amount,components[25].unit,components[26].name,components[26].amount,components[26].unit,components[27].name,components[27].amount,components[27].unit,components[28].name,components[28].amount,components[28].unit,components[30].name,components[30].amount,components[30].unit,components[31].name,components[31].amount,components[31].unit,components[32].name,components[32].amount,components[32].unit,components[33].name,components[33].amount,components[33].unit,components[34].name,components[34].amount,components[34].unit,components[35].name,components[35].amount,components[35].unit,components[36].name,components[36].amount,components[36].unit,components[37].name,components[37].amount,components[37].unit
492,"Olive, grün",,"Nüsse, Samen und Ölfrüchte",g,100,Energie kJ,520,kJ,Energie kcal,130,kcal,Protein,1.3,g,Alkohol,0,g,Wasser,77,g,Kohlenhydrate,0,g,Stärke,0,g,,0,g,Ballaststoffe,4,g,Fett,13,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,8.7,g,Gesättigte Fettsäuren,1.8,g,Mehrfach ungesättigte Fettsäuren,1.4,g,Vitamin A,23,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,280,beta-carotene equivalent,beta-carotene,280,µg,Vitamin B1,0.02,mg,Vitamin B2,0.08,mg,Vitamin B6,0.02,mg,Vitamin B12,0,µg,Niacin,0.5,mg,Folat,6,µg,Pantothensäure,0.02,mg,Vitamin C,0,mg,Vitamin D,0,µg,Vitamin E,2,alpha-tocopherol equivalent,Natrium,1610,mg,Kalium,52,mg,Chlorid,0,mg,Kalzium,36,mg,Magnesium,20,mg,Phosphor,14,mg,Eisen,1.2,mg,Jodid,0,µg,Zink,0,mg
493,"Olive, schwarz",,"Nüsse, Samen und Ölfrüchte",g,100,Energie kJ,620,kJ,Energie kcal,150,kcal,Protein,0.9,g,Alkohol,0,g,Wasser,72.4,g,Kohlenhydrate,3,g,Stärke,0,g,,,,Ballaststoffe,4.3,g,Fett,14,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,8.1,g,Gesättigte Fettsäuren,1.4,g,Mehrfach ungesättigte Fettsäuren,1.6,g,Vitamin A,3,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,40,beta-carotene equivalent,beta-carotene,40,µg,Vitamin B1,0,mg,Vitamin B2,0,mg,Vitamin B6,0.02,mg,Vitamin B12,0,µg,Niacin,0,mg,Folat,11,µg,Pantothensäure,0.02,mg,Vitamin C,0,mg,Vitamin D,0,µg,Vitamin E,2,alpha-tocopherol equivalent,Natrium,3290,mg,Kalium,40,mg,Chlorid,0,mg,Kalzium,61,mg,Magnesium,22,mg,Phosphor,24,mg,Eisen,1.5,mg,Jodid,0,µg,Zink,0,mg
591,Olivenöl,,Fette und Öle/Öle,ml,100,Energie kJ,3330,kJ,Energie kcal,810,kcal,Protein,0,g,Alkohol,0,g,Wasser,0,g,Kohlenhydrate,0,g,Stärke,0,g,,0,g,Ballaststoffe,0,g,Fett,90,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,59.9,g,Gesättigte Fettsäuren,11.7,g,Mehrfach ungesättigte Fettsäuren,7.2,g,Vitamin A,2,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,22,beta-carotene equivalent,beta-carotene,22,µg,Vitamin B1,0,mg,Vitamin B2,0,mg,Vitamin B6,0,mg,Vitamin B12,0,µg,Niacin,0,mg,Folat,0,µg,Pantothensäure,0,mg,Vitamin C,0,mg,Vitamin D,0,µg,Vitamin E,4.6,alpha-tocopherol equivalent,Natrium,0.9,mg,Kalium,0,mg,Chlorid,90,mg,Kalzium,0.9,mg,Magnesium,0,mg,Phosphor,0.9,mg,Eisen,0.1,mg,Jodid,0,µg,Zink,0.1,mg
405,"Orange, roh",Apfelsine,Früchte/Früchte frisch,g,100,Energie kJ,190,kJ,Energie kcal,45,kcal,Protein,1,g,Alkohol,0,g,Wasser,86.6,g,Kohlenhydrate,9,g,Stärke,0,g,,8.6,g,Ballaststoffe,1.8,g,Fett,0,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,0,g,Gesättigte Fettsäuren,0,g,Mehrfach ungesättigte Fettsäuren,0,g,Vitamin A,11,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,127,beta-carotene equivalent,beta-carotene,32,µg,Vitamin B1,0.09,mg,Vitamin B2,0.04,mg,Vitamin B6,0.06,mg,Vitamin B12,0,µg,Niacin,0.3,mg,Folat,30,µg,Pantothensäure,0.3,mg,Vitamin C,53,mg,Vitamin D,0,µg,Vitamin E,0.24,alpha-tocopherol equivalent,Natrium,4,mg,Kalium,180,mg,Chlorid,4,mg,Kalzium,40,mg,Magnesium,10,mg,Phosphor,16,mg,Eisen,0.1,mg,Jodid,0.9,µg,Zink,0.1,mg
572,Orangennektar,,Alkoholfreie Getränke/Süssgetränke;Alkoholfreie Getränke/Frucht- und Gemüsesäfte,ml,100,Energie kJ,190,kJ,Energie kcal,45,kcal,Protein,0.4,g,Alkohol,0,g,Wasser,88.2,g,Kohlenhydrate,11,g,Stärke,0,g,,10.5,g,Ballaststoffe,0.1,g,Fett,0,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,0,g,Gesättigte Fettsäuren,0,g,Mehrfach ungesättigte Fettsäuren,0,g,Vitamin A,3,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,40,beta-carotene equivalent,beta-carotene,40,µg,Vitamin B1,0.04,mg,Vitamin B2,0.01,mg,Vitamin B6,0.02,mg,Vitamin B12,0,µg,Niacin,0.14,mg,Folat,12,µg,Pantothensäure,0.08,mg,Vitamin C,12,mg,Vitamin D,0,µg,Vitamin E,0.1,alpha-tocopherol equivalent,Natrium,1,mg,Kalium,110,mg,Chlorid,3,mg,Kalzium,6,mg,Magnesium,7,mg,Phosphor,10,mg,Eisen,0.1,mg,Jodid,2,µg,Zink,0.1,mg
576,Orangensaft,,Früchte/Fruchtsäfte;Alkoholfreie Getränke/Frucht- und Gemüsesäfte,ml,100,Energie kJ,220,kJ,Energie kcal,55,kcal,Protein,0.5,g,Alkohol,0,g,Wasser,86.6,g,Kohlenhydrate,11,g,Stärke,0,g,,11.1,g,Ballaststoffe,0.1,g,Fett,1,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,0,g,Gesättigte Fettsäuren,0,g,Mehrfach ungesättigte Fettsäuren,0,g,Vitamin A,4,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,47,beta-carotene equivalent,beta-carotene,13,µg,Vitamin B1,0.08,mg,Vitamin B2,0.02,mg,Vitamin B6,0.04,mg,Vitamin B12,0,µg,Niacin,0.26,mg,Folat,20,µg,Pantothensäure,0.18,mg,Vitamin C,31,mg,Vitamin D,0,µg,Vitamin E,0.19,alpha-tocopherol equivalent,Natrium,1,mg,Kalium,180,mg,Chlorid,4,mg,Kalzium,10,mg,Magnesium,11,mg,Phosphor,16,mg,Eisen,0.2,mg,Jodid,2.1,µg,Zink,0.1,mg
577,"Orangensaft, angereichert mit Vitamin C",,Früchte/Fruchtsäfte;Alkoholfreie Getränke/Frucht- und Gemüsesäfte,ml,100,Energie kJ,240,kJ,Energie kcal,55,kcal,Protein,0.5,g,Alkohol,0,g,Wasser,85.6,g,Kohlenhydrate,12,g,Stärke,0,g,,12,g,Ballaststoffe,0.1,g,Fett,1,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,0,g,Gesättigte Fettsäuren,0,g,Mehrfach ungesättigte Fettsäuren,0,g,Vitamin A,4,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,47,beta-carotene equivalent,beta-carotene,13,µg,Vitamin B1,0.08,mg,Vitamin B2,0.02,mg,Vitamin B6,0.04,mg,Vitamin B12,0,µg,Niacin,0.26,mg,Folat,20,µg,Pantothensäure,0.18,mg,Vitamin C,30,mg,Vitamin D,0,µg,Vitamin E,0.19,alpha-tocopherol equivalent,Natrium,1,mg,Kalium,180,mg,Chlorid,4,mg,Kalzium,10,mg,Magnesium,11,mg,Phosphor,16,mg,Eisen,0.2,mg,Jodid,2.1,µg,Zink,0.1,mg
708,Palmöl - Palmfett,,Fette und Öle/Öle;Fette und Öle/Fette,ml,100,Energie kJ,3290,kJ,Energie kcal,800,kcal,Protein,0,g,Alkohol,0,g,Wasser,1.2,g,Kohlenhydrate,0,g,Stärke,0,g,,0,g,Ballaststoffe,0,g,Fett,89,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,34.9,g,Gesättigte Fettsäuren,41.3,g,Mehrfach ungesättigte Fettsäuren,8.8,g,Vitamin A,0,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,0,beta-carotene equivalent,beta-carotene,0,µg,Vitamin B1,0,mg,Vitamin B2,0,mg,Vitamin B6,0,mg,Vitamin B12,0,µg,Niacin,0,mg,Folat,0,µg,Pantothensäure,0,mg,Vitamin C,0,mg,Vitamin D,0,µg,Vitamin E,8.5,alpha-tocopherol equivalent,Natrium,0.9,mg,Kalium,0.9,mg,Chlorid,0.9,mg,Kalzium,0.9,mg,Magnesium,0.9,mg,Phosphor,0.9,mg,Eisen,0,mg,Jodid,0,µg,Zink,0,mg
716,Pancetta,,Fleisch- und Wurstwaren/Rohwurstware,g,100,Energie kJ,1930,kJ,Energie kcal,470,kcal,Protein,19.5,g,Alkohol,0,g,Wasser,33,g,Kohlenhydrate,0,g,Stärke,0,g,,0,g,Ballaststoffe,0,g,Fett,43,g,Cholesterin,80,mg,Einfache ungesättigte Fettsäuren,18.9,g,Gesättigte Fettsäuren,14.4,g,Mehrfach ungesättigte Fettsäuren,6.6,g,Vitamin A,0,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,0,beta-carotene equivalent,beta-carotene,0,µg,Vitamin B1,0.45,mg,Vitamin B2,0.14,mg,Vitamin B6,0.3,mg,Vitamin B12,0,µg,Niacin,0,mg,Folat,3,µg,Pantothensäure,0,mg,Vitamin C,0,mg,Vitamin D,1.4,µg,Vitamin E,0.1,alpha-tocopherol equivalent,Natrium,1850,mg,Kalium,190,mg,Chlorid,0,mg,Kalzium,13,mg,Magnesium,0,mg,Phosphor,84,mg,Eisen,0.8,mg,Jodid,0,µg,Zink,1.9,mg
202,Panettone,,Süssigkeiten/Sonstige süsse Backwaren,g,100,Energie kJ,1490,kJ,Energie kcal,355,kcal,Protein,6.4,g,Alkohol,0,g,Wasser,26.9,g,Kohlenhydrate,57,g,Stärke,33.6,g,,22.9,g,Ballaststoffe,2.8,g,Fett,11,g,Cholesterin,112,mg,Einfache ungesättigte Fettsäuren,3.2,g,Gesättigte Fettsäuren,5.6,g,Mehrfach ungesättigte Fettsäuren,0.7,g,Vitamin A,107,retinol equivalent,all-trans retinol equivalents,102,retinol equivalent,beta-carotene activity,63,beta-carotene equivalent,beta-carotene,,,Vitamin B1,0.13,mg,Vitamin B2,0.11,mg,Vitamin B6,0.12,mg,Vitamin B12,,,Niacin,0.63,mg,Folat,33,µg,Pantothensäure,,,Vitamin C,0,mg,Vitamin D,0.4,µg,Vitamin E,0.62,alpha-tocopherol equivalent,Natrium,38,mg,Kalium,230,mg,Chlorid,,,Kalzium,150,mg,Magnesium,,,Phosphor,130,mg,Eisen,3,mg,Jodid,,,Zink,0.6,mg
750,Paniermehl,Semmelmehl,"Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke",g,100,Energie kJ,1570,kJ,Energie kcal,370,kcal,Protein,14.2,g,Alkohol,0,g,Wasser,5.5,g,Kohlenhydrate,72,g,Stärke,68,g,,2.8,g,Ballaststoffe,4.5,g,Fett,2,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,0.2,g,Gesättigte Fettsäuren,0.3,g,Mehrfach ungesättigte Fettsäuren,1,g,Vitamin A,0,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,0,beta-carotene equivalent,beta-carotene,0,µg,Vitamin B1,0.2,mg,Vitamin B2,0.05,mg,Vitamin B6,0.11,mg,Vitamin B12,0,µg,Niacin,0.8,mg,Folat,39,µg,Pantothensäure,0.6,mg,Vitamin C,0,mg,Vitamin D,0,µg,Vitamin E,0.4,alpha-tocopherol equivalent,Natrium,760,mg,Kalium,130,mg,Chlorid,1010,mg,Kalzium,50,mg,Magnesium,23,mg,Phosphor,100,mg,Eisen,1.2,mg,Jodid,2.8,µg,Zink,0.9,mg
779,Pantli,,Fleisch- und Wurstwaren/Rohwurstware,g,100,Energie kJ,2220,kJ,Energie kcal,540,kcal,Protein,21.1,g,Alkohol,0,g,Wasser,22.7,g,Kohlenhydrate,1,g,Stärke,0,g,,0.9,g,Ballaststoffe,0,g,Fett,50,g,Cholesterin,85,mg,Einfache ungesättigte Fettsäuren,23.7,g,Gesättigte Fettsäuren,19.6,g,Mehrfach ungesättigte Fettsäuren,4.3,g,Vitamin A,0,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,0,beta-carotene equivalent,beta-carotene,0,µg,Vitamin B1,0.44,mg,Vitamin B2,0.24,mg,Vitamin B6,0.28,mg,Vitamin B12,3.6,µg,Niacin,6.2,mg,Folat,2.5,µg,Pantothensäure,0.53,mg,Vitamin C,71.1,mg,Vitamin D,0,µg,Vitamin E,0.68,alpha-tocopherol equivalent,Natrium,1600,mg,Kalium,330,mg,Chlorid,2350,mg,Kalzium,5,mg,Magnesium,22,mg,Phosphor,180,mg,Eisen,1.7,mg,Jodid,0.8,µg,Zink,3.1,mg
663,Paprika (Gewürz),,"Verschiedenes/Salz, Gewürze und Aromen",g,100,Energie kJ,1490,kJ,Energie kcal,360,kcal,Protein,14.8,g,Alkohol,0,g,Wasser,9.4,g,Kohlenhydrate,35,g,Stärke,1.8,g,,33.2,g,Ballaststoffe,20.9,g,Fett,13,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,1.2,g,Gesättigte Fettsäuren,2.1,g,Mehrfach ungesättigte Fettsäuren,8.4,g,Vitamin A,3030,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,36400,beta-carotene equivalent,beta-carotene,,,Vitamin B1,0.65,mg,Vitamin B2,1.7,mg,Vitamin B6,0,mg,Vitamin B12,0,µg,Niacin,15,mg,Folat,0,µg,Pantothensäure,0,mg,Vitamin C,0,mg,Vitamin D,0,µg,Vitamin E,0,alpha-tocopherol equivalent,Natrium,34,mg,Kalium,2340,mg,Chlorid,220,mg,Kalzium,180,mg,Magnesium,190,mg,Phosphor,350,mg,Eisen,24,mg,Jodid,5,µg,Zink,4.1,mg
279,Paranuss,,"Nüsse, Samen und Ölfrüchte",g,100,Energie kJ,2850,kJ,Energie kcal,695,kcal,Protein,16.6,g,Alkohol,0,g,Wasser,3,g,Kohlenhydrate,3,g,Stärke,0.5,g,,2.3,g,Ballaststoffe,7,g,Fett,67,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,20.3,g,Gesättigte Fettsäuren,15.6,g,Mehrfach ungesättigte Fettsäuren,27.3,g,Vitamin A,0,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,0,beta-carotene equivalent,beta-carotene,0,µg,Vitamin B1,0.8,mg,Vitamin B2,0.03,mg,Vitamin B6,0.17,mg,Vitamin B12,0,µg,Niacin,0.3,mg,Folat,13,µg,Pantothensäure,0.27,mg,Vitamin C,1,mg,Vitamin D,0,µg,Vitamin E,14,alpha-tocopherol equivalent,Natrium,0.7,mg,Kalium,590,mg,Chlorid,57,mg,Kalzium,160,mg,Magnesium,350,mg,Phosphor,650,mg,Eisen,3.1,mg,Jodid,2.5,µg,Zink,4.3,mg
845,Pariserbrot,Baguette;Parisette,"Brote, Flocken und Frühstückscerealien/Brote und Brotwaren",g,100,Energie kJ,1080,kJ,Energie kcal,255,kcal,Protein,9,g,Alkohol,0,g,Wasser,36.1,g,Kohlenhydrate,51,g,Stärke,50.1,g,,0.5,g,Ballaststoffe,2.9,g,Fett,1,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,0.1,g,Gesättigte Fettsäuren,0.1,g,Mehrfach ungesättigte Fettsäuren,0.5,g,Vitamin A,0,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,0,beta-carotene equivalent,beta-carotene,0,µg,Vitamin B1,0.06,mg,Vitamin B2,0.05,mg,Vitamin B6,0.13,mg,Vitamin B12,0.01,µg,Niacin,2,mg,Folat,9.2,µg,Pantothensäure,0.19,mg,Vitamin C,0,mg,Vitamin D,0,µg,Vitamin E,0.26,alpha-tocopherol equivalent,Natrium,660,mg,Kalium,100,mg,Chlorid,1020,mg,Kalzium,16,mg,Magnesium,19,mg,Phosphor,80,mg,Eisen,1.1,mg,Jodid,0.9,µg,Zink,0.9,mg
482,Parmesan,Parmiggiano,Milch und Milchprodukte/Hartkäse,g,100,Energie kJ,1560,kJ,Energie kcal,375,kcal,Protein,36,g,Alkohol,0,g,Wasser,29.5,g,Kohlenhydrate,0,g,Stärke,0,g,,0,g,Ballaststoffe,0,g,Fett,26,g,Cholesterin,77,mg,Einfache ungesättigte Fettsäuren,6,g,Gesättigte Fettsäuren,15.4,g,Mehrfach ungesättigte Fettsäuren,1.2,g,Vitamin A,288,retinol equivalent,all-trans retinol equivalents,278,retinol equivalent,beta-carotene activity,118,beta-carotene equivalent,beta-carotene,,,Vitamin B1,0.02,mg,Vitamin B2,0.11,mg,Vitamin B6,0.1,mg,Vitamin B12,2,µg,Niacin,0.2,mg,Folat,20,µg,Pantothensäure,1.2,mg,Vitamin C,0,mg,Vitamin D,0.2,µg,Vitamin E,0.78,alpha-tocopherol equivalent,Natrium,450,mg,Kalium,100,mg,Chlorid,1700,mg,Kalzium,1340,mg,Magnesium,44,mg,Phosphor,800,mg,Eisen,0.7,mg,Jodid,40,µg,Zink,4,mg
986,"Passionsfrucht, roh",Maracuja,Früchte/Früchte frisch,g,100,Energie kJ,390,kJ,Energie kcal,95,kcal,Protein,2.2,g,Alkohol,0,g,Wasser,72.9,g,Kohlenhydrate,12,g,Stärke,0.6,g,,11.2,g,Ballaststoffe,10.6,g,Fett,1,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,0.1,g,Gesättigte Fettsäuren,0.1,g,Mehrfach ungesättigte Fettsäuren,0.2,g,Vitamin A,14,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,170,beta-carotene equivalent,beta-carotene,156,µg,Vitamin B1,0,mg,Vitamin B2,0.13,mg,Vitamin B6,0.4,mg,Vitamin B12,0,µg,Niacin,1.5,mg,Folat,14,µg,Pantothensäure,0.2,mg,Vitamin C,30,mg,Vitamin D,0,µg,Vitamin E,0.4,alpha-tocopherol equivalent,Natrium,28,mg,Kalium,350,mg,Chlorid,37,mg,Kalzium,9,mg,Magnesium,29,mg,Phosphor,68,mg,Eisen,1.6,mg,Jodid,1.3,µg,Zink,0.2,mg
774,Pâté de campagne,,Fleisch- und Wurstwaren/Kochwurstware,g,100,Energie kJ,1620,kJ,Energie kcal,395,kcal,Protein,13.2,g,Alkohol,0.3,g,Wasser,45.6,g,Kohlenhydrate,1,g,Stärke,0.2,g,,0.8,g,Ballaststoffe,0.1,g,Fett,37,g,Cholesterin,119,mg,Einfache ungesättigte Fettsäuren,16.8,g,Gesättigte Fettsäuren,13.6,g,Mehrfach ungesättigte Fettsäuren,4.2,g,Vitamin A,2410,retinol equivalent,all-trans retinol equivalents,2410,retinol equivalent,beta-carotene activity,4,beta-carotene equivalent,beta-carotene,2,µg,Vitamin B1,0.41,mg,Vitamin B2,0.79,mg,Vitamin B6,0.31,mg,Vitamin B12,9,µg,Niacin,5.5,mg,Folat,32,µg,Pantothensäure,1.7,mg,Vitamin C,5.2,mg,Vitamin D,0,µg,Vitamin E,0.58,alpha-tocopherol equivalent,Natrium,880,mg,Kalium,200,mg,Chlorid,1300,mg,Kalzium,17,mg,Magnesium,16,mg,Phosphor,150,mg,Eisen,4.2,mg,Jodid,4.7,µg,Zink,2.3,mg
1017,"Peperoni, grün, gedünstet (ohne Zugabe von Fett und Salz)",,Gemüse/Gemüse gekocht (inkl. Konserven),g,100,Energie kJ,110,kJ,Energie kcal,30,kcal,Protein,1,g,Alkohol,0,g,Wasser,90.7,g,Kohlenhydrate,3,g,Stärke,0.1,g,,3.3,g,Ballaststoffe,2.6,g,Fett,0,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,0,g,Gesättigte Fettsäuren,0,g,Mehrfach ungesättigte Fettsäuren,0.3,g,Vitamin A,24,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,278,beta-carotene equivalent,beta-carotene,250,µg,Vitamin B1,0.01,mg,Vitamin B2,0.01,mg,Vitamin B6,0.38,mg,Vitamin B12,0,µg,Niacin,0.13,mg,Folat,22,µg,Pantothensäure,0.12,mg,Vitamin C,142,mg,Vitamin D,0,µg,Vitamin E,1.1,alpha-tocopherol equivalent,Natrium,7.9,mg,Kalium,210,mg,Chlorid,25,mg,Kalzium,7.9,mg,Magnesium,7.9,mg,Phosphor,20,mg,Eisen,0.4,mg,Jodid,2.6,µg,Zink,0.3,mg
359,"Peperoni, grün, roh",,Gemüse/Gemüse frisch,g,100,Energie kJ,90,kJ,Energie kcal,20,kcal,Protein,0.8,g,Alkohol,0,g,Wasser,92.9,g,Kohlenhydrate,3,g,Stärke,0.1,g,,2.5,g,Ballaststoffe,2,g,Fett,0,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,0,g,Gesättigte Fettsäuren,0,g,Mehrfach ungesättigte Fettsäuren,0.2,g,Vitamin A,18,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,211,beta-carotene equivalent,beta-carotene,211,µg,Vitamin B1,0.01,mg,Vitamin B2,0.01,mg,Vitamin B6,0.32,mg,Vitamin B12,0,µg,Niacin,0.1,mg,Folat,34,µg,Pantothensäure,0.1,mg,Vitamin C,127,mg,Vitamin D,0,µg,Vitamin E,0.85,alpha-tocopherol equivalent,Natrium,6,mg,Kalium,160,mg,Chlorid,19,mg,Kalzium,6,mg,Magnesium,6,mg,Phosphor,15,mg,Eisen,0.3,mg,Jodid,2,µg,Zink,0.2,mg
1018,"Peperoni, rot, gedünstet (ohne Zugabe von Fett und Salz)",,Gemüse/Gemüse gekocht (inkl. Konserven),g,100,Energie kJ,180,kJ,Energie kcal,45,kcal,Protein,1.2,g,Alkohol,0,g,Wasser,88.6,g,Kohlenhydrate,7,g,Stärke,0.1,g,,6.7,g,Ballaststoffe,2.6,g,Fett,1,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,0,g,Gesättigte Fettsäuren,0.1,g,Mehrfach ungesättigte Fettsäuren,0.1,g,Vitamin A,249,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,2970,beta-carotene equivalent,beta-carotene,2370,µg,Vitamin B1,0.04,mg,Vitamin B2,0.04,mg,Vitamin B6,0.36,mg,Vitamin B12,0,µg,Niacin,1.1,mg,Folat,14,µg,Pantothensäure,0.12,mg,Vitamin C,185,mg,Vitamin D,0,µg,Vitamin E,0.92,alpha-tocopherol equivalent,Natrium,4,mg,Kalium,220,mg,Chlorid,24,mg,Kalzium,12,mg,Magnesium,16,mg,Phosphor,26,mg,Eisen,0.5,mg,Jodid,1.3,µg,Zink,0.4,mg
360,"Peperoni, rot, roh",,Gemüse/Gemüse frisch,g,100,Energie kJ,140,kJ,Energie kcal,35,kcal,Protein,0.9,g,Alkohol,0,g,Wasser,91.3,g,Kohlenhydrate,5,g,Stärke,0.1,g,,5.1,g,Ballaststoffe,2,g,Fett,0,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,0,g,Gesättigte Fettsäuren,0.1,g,Mehrfach ungesättigte Fettsäuren,0.1,g,Vitamin A,189,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,2260,beta-carotene equivalent,beta-carotene,2000,µg,Vitamin B1,0.04,mg,Vitamin B2,0.03,mg,Vitamin B6,0.3,mg,Vitamin B12,0,µg,Niacin,0.9,mg,Folat,22,µg,Pantothensäure,0.1,mg,Vitamin C,165,mg,Vitamin D,0,µg,Vitamin E,0.7,alpha-tocopherol equivalent,Natrium,3,mg,Kalium,170,mg,Chlorid,18,mg,Kalzium,9,mg,Magnesium,12,mg,Phosphor,20,mg,Eisen,0.4,mg,Jodid,1,µg,Zink,0.3,mg
373,"Petersilie, roh",Peterli,Gemüse/Kräuter,g,100,Energie kJ,240,kJ,Energie kcal,60,kcal,Protein,3.9,g,Alkohol,0,g,Wasser,82.1,g,Kohlenhydrate,7,g,Stärke,2.6,g,,4.8,g,Ballaststoffe,4.3,g,Fett,1,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,0,g,Gesättigte Fettsäuren,0.1,g,Mehrfach ungesättigte Fettsäuren,0.2,g,Vitamin A,385,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,4620,beta-carotene equivalent,beta-carotene,4620,µg,Vitamin B1,0.15,mg,Vitamin B2,0.3,mg,Vitamin B6,0.2,mg,Vitamin B12,0,µg,Niacin,1.4,mg,Folat,130,µg,Pantothensäure,0.31,mg,Vitamin C,182,mg,Vitamin D,0,µg,Vitamin E,3.5,alpha-tocopherol equivalent,Natrium,38,mg,Kalium,850,mg,Chlorid,160,mg,Kalzium,210,mg,Magnesium,37,mg,Phosphor,110,mg,Eisen,5.9,mg,Jodid,3.4,µg,Zink,0.8,mg
463,"Pfefferminze, roh",,Gemüse/Kräuter,g,100,Energie kJ,210,kJ,Energie kcal,50,kcal,Protein,3.8,g,Alkohol,0,g,Wasser,86.1,g,Kohlenhydrate,5,g,Stärke,0.1,g,,5.2,g,Ballaststoffe,3,g,Fett,1,g,Cholesterin,0,mg,Einfache ungesättigte Fettsäuren,0,g,Gesättigte Fettsäuren,0.1,g,Mehrfach ungesättigte Fettsäuren,0.4,g,Vitamin A,61,retinol equivalent,all-trans retinol equivalents,0,retinol equivalent,beta-carotene activity,730,beta-carotene equivalent,beta-carotene,730,µg,Vitamin B1,0.12,mg,Vitamin B2,0.33,mg,Vitamin B6,0.05,mg,Vitamin B12,0,µg,Niacin,1.1,mg,Folat,110,µg,Pantothensäure,0.19,mg,Vitamin C,31,mg,Vitamin D,0,µg,Vitamin E,5,alpha-tocopherol equivalent,Natrium,15,mg,Kalium,260,mg,Chlorid,34,mg,Kalzium,210,mg,Magnesium,30,mg,Phosphor,75,mg,Eisen,9.5,mg,Jodid,4,µg,Zink,1.2,mg
